boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same
127238406144,38675837913,18733608967,1208619954,18733608992,18110590982,623017985,18130686909,602922058,18110590982,18110590982,0,622997972,20095902,602902070,20013,25,19988,18110590982,0,603628348,584157612,19102391,18485865,267233,258593,1168457987,40161967,1169754746,38865208,1168457987,1168457987,0,40160706,1296758,38863948,1261,1,1260,1168457987,0,38952382,37694627,1199641,1160906,8683,8415
127506841600,38757432470,18773131345,1211169767,18773131358,18148797680,624333665,18168936058,604195287,18148797680,18148797680,0,624313605,20138353,604175252,20060,25,20035,18148797680,0,604902422,585390526,19143221,18525422,267962,259304,1170922774,40246993,1172222259,38947508,1170922774,1170922774,0,40245727,1299484,38946243,1266,1,1265,1170922774,0,39034777,37774381,1202242,1163422,8708,8440
127775277056,38839026961,18812653619,1213719573,18812653769,18187002653,625650966,18207183541,605470078,18187002653,18187002653,0,625630865,20180863,605450002,20101,25,20076,18187002653,0,606178639,586625528,19183543,18564469,268683,260005,1173387647,40331926,1174689866,39029707,1173387647,1173387647,0,40330659,1302218,39028441,1267,1,1266,1173387647,0,39117024,37853986,1204894,1165983,8741,8472
128043712512,38920621555,18852176049,1216269441,18852176065,18225209553,626966496,18245432953,606743096,18225209553,18225209553,0,626946346,20223374,606722972,20150,26,20124,18225209553,0,607452563,587858268,19224330,18603945,269453,260759,1175853067,40416374,1177158007,39111434,1175853067,1175853067,0,40415104,1304939,39110165,1270,1,1269,1175853067,0,39198830,37933154,1207513,1168519,8761,8492
128312147968,39002216169,18891698500,1218819276,18891698393,18263416013,628282487,18283682155,608016345,18263416013,18263416013,0,628262283,20266116,607996167,20204,26,20178,18263416013,0,608727012,589091365,19265050,18643295,270221,261507,1178318937,40500339,1179626564,39192712,1178318937,1178318937,0,40499066,1307626,39191440,1273,1,1272,1178318937,0,39280245,38011959,1210036,1170965,8785,8516
128580583424,39083810712,18931220834,1221369055,18931220823,18301624352,629596482,18321933172,609287662,18301624352,18301624352,0,629576237,20308794,609267443,20245,26,20219,18301624352,0,609999538,590322589,19305779,18682670,270920,262184,1180783345,40585710,1182093710,39275345,1180783345,1180783345,0,40584435,1310364,39274071,1275,1,1274,1180783345,0,39362948,38091999,1212676,1173530,8811,8542
128849018880,39165405242,18970743180,1223918871,18970743191,18339831112,630912068,18360182504,610560676,18339831112,18339831112,0,630891777,20351366,610540411,20291,26,20265,18339831112,0,611273573,591555366,19346565,18722162,271639,262883,1183248634,40670237,1184561661,39357210,1183248634,1183248634,0,40668961,1313026,39355935,1276,1,1275,1183248634,0,39444893,38171372,1215219,1175984,8849,8579
129117454336,39246999912,19010265618,1226468720,19010265574,18378037198,632228420,18398430908,611834710,18378037198,18378037198,0,632208078,20393684,611814394,20342,26,20316,18378037198,0,612547979,592788786,19387699,18761995,272400,263613,1185713828,40754892,1187029566,39439154,1185713828,1185713828,0,40753610,1315737,39437873,1282,1,1281,1185713828,0,39526921,38250786,1217812,1178482,8877,8605
129385889792,39328594456,19049788006,1229018533,19049787917,18416245588,633542418,18436681656,613106350,18416245588,18416245588,0,633522039,20436042,613085997,20379,26,20353,18416245588,0,613820829,594020592,19428062,18801066,273148,264339,1188179611,40838922,1189498034,39520499,1188179611,1188179611,0,40837638,1318422,39519216,1284,1,1283,1188179611,0,39608279,38329542,1220450,1181043,8909,8631
129654325248,39410188996,19089310304,1231568368,19089310324,18454454117,634856187,18474932517,614377787,18454454117,18454454117,0,634835762,20478374,614357388,20425,26,20399,18454454117,0,615093247,595252023,19468624,18840308,273891,265057,1190644564,40923804,1191965771,39602597,1190644564,1190644564,0,40922520,1321206,39601314,1284,1,1283,1190644564,0,39690468,38409031,1223116,1183625,8936,8658
129922760704,39491783653,19128832605,1234118206,19128832842,18492661437,636171168,18513182072,615650533,18492661437,18492661437,0,636150689,20520609,615630080,20479,26,20453,18492661437,0,616366888,596484768,19509175,18879553,274626,265759,1193109692,41008514,1194433652,39684554,1193109692,1193109692,0,41007227,1323959,39683268,1287,1,1286,1193109692,0,39772553,38488443,1225711,1186142,8963,8683
130191196160,39573378221,19168354919,1236668072,19168355230,18530868224,637486695,18551431666,616923253,18530868224,18530868224,0,637466172,20563416,616902756,20523,26,20497,18530868224,0,617640794,597717244,19550013,18919045,275365,266467,1195574430,41093642,1196901187,39766885,1195574430,1195574430,0,41092350,1326756,39765594,1292,1,1291,1195574430,0,39855022,38568202,1228341,1188688,8987,8704
130459631616,39654972685,19207877282,1239217877,19207877526,18569075326,638801956,18589681463,618195819,18569075326,18569075326,0,638781389,20606111,618175278,20567,26,20541,18569075326,0,618914413,598949461,19590877,18958639,276099,267178,1198039147,41178730,1199368704,39849173,1198039147,1198039147,0,41177437,1329556,39847881,1293,1,1292,1198039147,0,39937517,38647974,1230900,1191171,9020,8736
130728067072,39736567395,19247399773,1241767691,19247399931,18607282228,640117545,18627930735,619469038,18607282228,18607282228,0,640096944,20648481,619448463,20601,26,20575,18607282228,0,620188706,600182643,19631374,18997899,276864,267921,1200504121,41263570,1201836425,39931266,1200504121,1200504121,0,41262272,1332303,39929969,1298,1,1297,1200504121,0,40019710,38727498,1233515,1193710,9047,8761
130996502528,39818161966,19286922033,1244317575,19286922358,18645488207,641433826,18666179133,620742900,18645488207,18645488207,0,641413187,20690900,620722287,20639,26,20613,18645488207,0,621463479,601416378,19672134,19037310,277574,268599,1202969274,41348301,1204304300,40013275,1202969274,1202969274,0,41347002,1335025,40011977,1299,1,1298,1202969274,0,40101842,38806984,1236082,1196201,9078,8792
131264937984,39899756631,19326444514,1246867398,19326444719,18683695315,642749199,18704428416,622016098,18683695315,18683695315,0,642728521,20733075,621995446,20678,26,20652,18683695315,0,622737214,602649255,19712993,19076877,278314,269314,1205433967,41433431,1206771614,40095784,1205433967,1205433967,0,41432129,1337646,40094483,1302,1,1301,1205433967,0,40184290,38886900,1238736,1198767,9103,8816
131533373440,39981351254,19365966861,1249417245,19365967148,18721902964,644063897,18742678304,623288557,18721902964,18721902964,0,644043179,20775313,623267866,20718,27,20691,18721902964,0,624010190,603881319,19753945,19116525,279044,270022,1207898596,41518649,1209238993,40178252,1207898596,1207898596,0,41517343,1340396,40176947,1306,1,1305,1207898596,0,40266795,38966739,1241414,1201361,9134,8847
131801808896,40062945825,19405489279,1251967083,19405489463,18760111551,645377728,18780929131,624560148,18760111551,18760111551,0,645356971,20817553,624539418,20757,27,20730,18760111551,0,625282802,605113103,19794414,19155607,279755,270708,1210363657,41603426,1211706760,40260323,1210363657,1210363657,0,41602118,1343102,40259016,1308,1,1307,1210363657,0,40348941,39046265,1244012,1203873,9165,8878
132070244352,40144540364,19445011686,1254516878,19445011800,18798317991,646693695,18819178041,625833645,18798317991,18798317991,0,646672884,20860023,625812861,20811,27,20784,18798317991,0,626557305,606346471,19835102,19194979,280477,271411,1212828152,41688726,1214173985,40342893,1212828152,1212828152,0,41687416,1345832,40341584,1310,1,1309,1212828152,0,40431580,39126253,1246640,1206423,9196,8908
132338679808,40226134972,19484534098,1257066672,19484534202,18836524457,648009641,18857426679,627107419,18836524457,18836524457,0,647988775,20902195,627086580,20866,27,20839,18836524457,0,627831085,607579456,19876470,19234991,281220,272133,1215293030,41773642,1216641493,40425179,1215293030,1215293030,0,41772329,1348462,40423867,1313,1,1312,1215293030,0,40513855,39205983,1249256,1208954,9218,8930
132607115264,40307729627,19524056541,1259616551,19524056535,18874732264,649324277,18895677323,628379218,18874732264,18874732264,0,649303365,20945032,628358333,20912,27,20885,18874732264,0,629104343,608811199,19917077,19274304,281945,272830,1217758479,41858072,1219109726,40506825,1217758479,1217758479,0,41856756,1351246,40505510,1316,1,1315,1217758479,0,40595754,39285180,1251751,1211372,9251,8958
132875550720,40389324262,19563578902,1262166420,19563578940,18912939624,650639278,18933927261,629651641,18912939624,18912939624,0,650618317,20987610,629630707,20961,27,20934,18912939624,0,630377749,610043396,19957927,19313809,282641,273502,1220223785,41942635,1221577746,40588674,1220223785,1220223785,0,41941317,1353960,40587357,1318,1,1317,1220223785,0,40677559,39364354,1254471,1214012,9287,8991
133143986176,40470918780,19603101380,1264716190,19603101210,18951147460,651953920,18972177198,630924182,18951147460,18951147460,0,651932910,21029711,630903199,21010,27,20983,18951147460,0,631650770,611275657,19998782,19353357,283358,274185,1222688456,42027734,1224045132,40671058,1222688456,1222688456,0,42026412,1356675,40669737,1322,1,1321,1222688456,0,40759991,39444153,1257095,1216554,9326,9030
133412421632,40552513332,19642623643,1267266001,19642623688,18989354682,653268961,19010426880,632196763,18989354682,18989354682,0,653247888,21072171,632175717,21073,27,21046,18989354682,0,632924373,612508098,20039463,19392767,284052,274852,1225153158,42112843,1226512612,40753389,1225153158,1225153158,0,42111519,1359453,40752066,1324,1,1323,1225153158,0,40842520,39523988,1259649,1219024,9350,9054
133680857088,40634107923,19682146012,1269815837,19682146074,19027560817,654585195,19048675552,633470460,19027560817,19027560817,0,654564081,21114708,633449373,21114,27,21087,19027560817,0,634199595,613742097,20079683,19431703,284803,275573,1227617802,42198035,1228979968,40835869,1227617802,1227617802,0,42196710,1362165,40834545,1325,1,1324,1227617802,0,40925046,39603887,1262287,1221578,9377,9080
133949292544,40715702558,19721668379,1272365693,19721668486,19065768960,655899419,19086926348,634742031,19065768960,19065768960,0,655878262,21157361,634720901,21157,27,21130,19065768960,0,635472264,614973471,20120453,19471137,285545,276293,1230082722,42282971,1231447652,40918041,1230082722,1230082722,0,42281642,1364929,40916713,1329,1,1328,1230082722,0,41007391,39683544,1264836,1224052,9415,9117
134217728000,40797297158,19761190904,1274915525,19761190729,19103975593,657215311,19125175418,636015486,19103975593,19103975593,0,657194118,21199798,635994320,21193,27,21166,19103975593,0,636746674,616206800,20161162,19510512,286282,277008,1232547766,42367759,1233915449,41000076,1232547766,1232547766,0,42366430,1367682,40998748,1329,1,1328,1232547766,0,41089477,39762951,1267502,1226646,9451,9151
134486163456,40878891659,19800713179,1277465325,19800713155,19142184157,658529022,19163426328,637286851,19142184157,19142184157,0,658507788,21242144,637265644,21234,27,21207,19142184157,0,638018843,617437955,20201894,19549933,287051,277756,1235012839,42452486,1236383271,41082054,1235012839,1235012839,0,42451155,1370431,41080724,1331,1,1330,1235012839,0,41171544,39842346,1270137,1229205,9474,9173
134754598912,40960486162,19840235560,1280015159,19840235443,19180390476,659845084,19201675143,638560417,19180390476,19180390476,0,659823807,21284640,638539167,21277,27,21250,19180390476,0,639293114,618671084,20242906,19589614,287787,278469,1237477736,42537423,1238850878,41164281,1237477736,1237477736,0,42536088,1373141,41162947,1335,1,1334,1237477736,0,41253803,39921982,1272786,1231767,9499,9198
135023034368,41042080911,19879757978,1282564983,19879757950,19218596734,661161244,19239923887,639834091,19218596734,19218596734,0,661139921,21327126,639812795,21323,27,21296,19218596734,0,640567574,619904423,20283821,19629193,288526,279179,1239943145,42621838,1241319006,41245977,1239943145,1239943145,0,42620501,1375860,41244641,1337,1,1336,1239943145,0,41335517,40001070,1275457,1234346,9527,9225
135291469824,41123675489,19919280287,1285114785,19919280417,19256805801,662474486,19278175113,641105174,19256805801,19256805801,0,662453135,21369285,641083850,21351,27,21324,19256805801,0,641839257,621135272,20324609,19668688,289269,279890,1242407982,42706803,1243786486,41328299,1242407982,1242407982,0,42705466,1378503,41326963,1337,1,1336,1242407982,0,41417887,40080869,1278021,1236839,9558,9255
135559905280,41205270023,19958802618,1287664630,19958802775,19295013151,663789467,19316424260,642378358,19295013151,19295013151,0,663768069,21411082,642356987,21398,27,21371,19295013151,0,643112237,622367722,20365813,19708647,290019,280618,1244873167,42791463,1246254389,41410241,1244873167,1244873167,0,42790125,1381221,41408904,1338,1,1337,1244873167,0,41499937,40160272,1280605,1239352,9583,9280
135828340736,41286864586,19998324902,1290214497,19998325187,19333218119,665106783,19354671428,643653474,19333218119,19333218119,0,665085345,21453282,643632063,21438,27,21411,19333218119,0,644387575,623602213,20407008,19748507,290762,281343,1247338154,42876343,1248722146,41492351,1247338154,1247338154,0,42875003,1383991,41491012,1340,1,1339,1247338154,0,41582226,40239877,1283165,1241826,9612,9309
136096776192,41368459267,20037847287,1292764335,20037847645,19371426063,666421224,19392921390,644925897,19371426063,19371426063,0,666399749,21495300,644904449,21475,27,21448,19371426063,0,645660412,624834389,20447799,19787967,291538,282093,1249803042,42961293,1251189631,41574704,1249803042,1249803042,0,42959949,1386588,41573361,1344,1,1343,1249803042,0,41664484,40319604,1285823,1244419,9642,9338
136365211648,41450053887,20077369724,1295314177,20077369986,19409633557,667736167,19431170944,646198780,19409633557,19409633557,0,667714652,21537360,646177292,21515,27,21488,19409633557,0,646933756,626067025,20488634,19827473,292262,282794,1252267901,43046276,1253657214,41656963,1252267901,1252267901,0,43044930,1389312,41655618,1346,1,1345,1252267901,0,41746819,40399295,1288436,1246952,9675,9371
136633647104,41531648500,20116892145,1297864026,20116892329,19447839231,669052914,19469418890,647473255,19447839231,19447839231,0,669031359,21579632,647451727,21555,27,21528,19447839231,0,648208864,627301235,20529497,19866982,292998,283510,1254733007,43131019,1256125078,41738948,1254733007,1254733007,0,43129670,1392070,41737600,1349,1,1348,1254733007,0,41828971,40478778,1290980,1249408,9719,9414
136902082560,41613243016,20156414454,1300413883,20156414679,19486047416,670367038,19507669520,648744934,19486047416,19486047416,0,670345448,21622077,648723371,21590,27,21563,19486047416,0,649481089,628532381,20570623,19906763,293736,284227,1257198008,43215875,1258592791,41821092,1257198008,1257198008,0,43214524,1394782,41819742,1351,1,1350,1257198008,0,41911206,40558383,1293567,1251913,9751,9446
137170518016,41694837557,20195936817,1302963718,20195937022,19524251267,671685550,19545915674,650021143,19524251267,19524251267,0,671663916,21664380,649999536,21634,27,21607,19524251267,0,650757909,629768279,20611512,19946295,294495,284962,1259662839,43300879,1261060275,41903443,1259662839,1259662839,0,43299524,1397435,41902089,1355,1,1354,1259662839,0,41993549,40638148,1296195,1254467,9780,9474
137438953472,41776432219,20235459178,1305513537,20235459504,19562459247,672999931,19584166212,651292966,19562459247,19562459247,0,672978259,21706938,651271321,21672,27,21645,19562459247,0,652030230,630999354,20652790,19986283,295239,285684,1262127806,43385731,1263527991,41985546,1262127806,1262127806,0,43384373,1400184,41984189,1358,1,1357,1262127806,0,42075857,40717792,1298698,1256885,9818,9512
