boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
108447924224,32964216203,15566435301,1831345345,15566435557,14597736473,968698828,14654696522,911738779,14597736473,14597736473,0,968503335,56959373,911543962,195493,676,194817,14597736473,0,912170591,858525216,53596352,50443708,2707142,2547489,29250,27549,1717440736,113904609,1724137557,107207788,1717440736,1717440736,0,113881999,6696744,107185255,22610,77,22533,1717440736,0,107316307,101005561,6289275,5919444,275160,259054,1257,1196
108716359680,33045810730,15604966038,1835878400,15604966292,14633867678,971098360,14690968973,913997065,14633867678,14633867678,0,970902364,57100619,913801745,195996,676,195320,14633867678,0,914429783,860651471,53728768,50568274,2714444,2554338,29369,27662,1721690251,114188149,1728403650,107474750,1721690251,1721690251,0,114165480,6713322,107452158,22669,77,22592,1721690251,0,107583240,101256900,6305025,5934263,275951,259794,1264,1201
108984795136,33127405345,15643496911,1840411437,15643496997,14670000391,973496520,14727242753,916254158,14670000391,14670000391,0,973300045,57241686,916058359,196475,676,195799,14670000391,0,916686823,862775771,53861971,50693579,2721766,2561237,29485,27772,1725940683,114470754,1732670659,107740778,1725940683,1725940683,0,114448033,6729899,107718134,22721,77,22644,1725940683,0,107849445,101507444,6320563,5948936,276757,260549,1268,1205
109253230592,33208999908,15682027741,1844944433,15682027734,14706133537,975894204,14763516716,918511025,14706133537,14706133537,0,975697275,57382503,918314772,196929,676,196253,14706133537,0,918944403,864900806,53994354,50818138,2728936,2567966,29582,27862,1730191826,114752607,1736938456,108005977,1730191826,1730191826,0,114729835,6746553,107983282,22772,77,22695,1730191826,0,108114843,101757116,6336191,5963689,277526,261266,1275,1211
109521666048,33290594522,15720558443,1849477535,15720558544,14742265263,978293180,14799789256,920769187,14742265263,14742265263,0,978095771,57523311,920572460,197409,682,196727,14742265263,0,921202174,867026051,54127631,50943590,2736261,2574839,29705,27980,1734442984,115034551,1741206019,108271516,1734442984,1734442984,0,115011721,6762958,108248763,22830,77,22753,1734442984,0,108380430,102007297,6351646,5978201,278360,262044,1285,1221
109790101504,33372189174,15759089348,1854010541,15759089285,14778399605,980689743,14836065010,923024338,14778399605,14778399605,0,980491861,57664721,922827140,197882,684,197198,14778399605,0,923458455,869149042,54259913,51068198,2743669,2581805,29824,28095,1738693564,115316977,1745473252,108537289,1738693564,1738693564,0,115294088,6779610,108514478,22889,78,22811,1738693564,0,108646414,102257636,6367203,5992801,279178,262812,1293,1229
110058536960,33453783740,15797620128,1858543528,15797620084,14814532823,983087305,14872338694,925281434,14814532823,14814532823,0,982888950,57805187,925083763,198355,684,197671,14814532823,0,925715813,871274147,54392179,51192680,2751022,2588736,29936,28200,1742944267,115599261,1749740549,108802979,1742944267,1742944267,0,115576308,6796204,108780104,22953,78,22875,1742944267,0,108912049,102507618,6382994,6007688,279967,263564,1298,1234
110326972416,33535378332,15836150899,1863076590,15836150843,14850664790,985486109,14908612055,927538844,14850664790,14850664790,0,985287291,57946581,927340710,198818,684,198134,14850664790,0,927974155,873399302,54524796,51317538,2758296,2595567,30044,28303,1747195019,115881571,1754007903,109068687,1747195019,1747195019,0,115858572,6812806,109045766,22999,78,22921,1747195019,0,109178074,102757993,6398382,6022186,280813,264348,1303,1239
110595407872,33616973024,15874681652,1867609672,15874681700,14886796216,987885436,14944884628,929797024,14886796216,14886796216,0,987686097,58087727,929598370,199339,685,198654,14886796216,0,930232656,875524896,54657905,51442850,2765372,2602208,30164,28416,1751445602,116164070,1758275365,109334307,1751445602,1751445602,0,116141005,6829683,109311322,23065,80,22985,1751445602,0,109443947,103008001,6414101,6036950,281649,265127,1308,1244
110863843328,33698567553,15913212374,1872142691,15913212488,14922929073,990283301,14981158823,932053551,14922929073,14922929073,0,990083518,58229064,931854454,199783,686,199097,14922929073,0,932489972,877649280,54790717,51567710,2772525,2608919,30304,28545,1755696897,116445794,1762543258,109599433,1755696897,1755696897,0,116422673,6846281,109576392,23121,80,23041,1755696897,0,109709494,103257960,6429473,6051368,282393,265815,1313,1249
111132278784,33780162243,15951743224,1876675710,15951743309,14959062156,992681068,15017432224,934311000,14959062156,14959062156,0,992480783,58369380,934111403,200285,688,199597,14959062156,0,934747659,879774769,54922752,51692010,2779932,2615949,30440,28675,1759947285,116728425,1766810428,109865282,1759947285,1759947285,0,116705264,6863063,109842201,23161,80,23081,1759947285,0,109975504,103508137,6445300,6066297,283137,266508,1323,1259
111400714240,33861756846,15990273990,1881208740,15990274116,14995195840,995078150,15053706985,936567005,14995195840,14995195840,0,994877360,58510453,936366907,200790,692,200098,14995195840,0,937003659,881897861,55055895,51817459,2787252,2622807,30554,28780,1764198319,117010421,1771078034,110130706,1764198319,1764198319,0,116987207,6879634,110107573,23214,81,23133,1764198319,0,110241000,103758057,6460966,6081006,283914,267247,1327,1263
111669149696,33943351476,16028804754,1885741757,16028804965,15031328231,997476523,15089980252,938824502,15031328231,15031328231,0,997275230,58651328,938623902,201293,693,200600,15031328231,0,939261183,884022786,55188821,51942539,2794558,2629686,30668,28891,1768449951,117291806,1775346234,110395523,1768449951,1768449951,0,117268544,6896202,110372342,23262,81,23181,1768449951,0,110506034,104007475,6476506,6095644,284673,267956,1331,1267
111937585152,34024946006,16067335502,1890274754,16067335750,15067458813,999876689,15126252228,941083274,15067458813,15067458813,0,999674855,58792717,940882138,201834,698,201136,15067458813,0,941520058,886148496,55322191,52068126,2801829,2636524,30777,28992,1772700865,117573889,1779613937,110660817,1772700865,1772700865,0,117550570,6912991,110637579,23319,81,23238,1772700865,0,110771538,104257197,6492235,6110428,285461,268683,1336,1271
112206020608,34106540586,16105866316,1894807816,16105866454,15103590232,1002276084,15162524831,943341485,15103590232,15103590232,0,1002073757,58933898,943139859,202327,701,201626,15103590232,0,943778859,888274413,55454861,52192917,2809156,2643444,30881,29085,1776951022,117856794,1783880839,110926977,1776951022,1776951022,0,117833399,6929735,110903664,23395,82,23313,1776951022,0,111037928,104507799,6507860,6125153,286269,269435,1342,1277
112474456064,34188135275,16144397048,1899340888,16144397339,15139723276,1004673772,15198798123,945598925,15139723276,15139723276,0,1004470945,59074144,945396801,202827,703,202124,15139723276,0,946035986,890399311,55587546,52317998,2816417,2650298,30996,29194,1781201358,118139530,1788147746,111193142,1781201358,1781201358,0,118116077,6946304,111169773,23453,84,23369,1781201358,0,111304100,104758327,6523530,6139954,287099,270209,1348,1283
112742891520,34269729823,16182927930,1903873882,16182928011,15175855251,1007072679,15235070192,947857738,15175855251,15175855251,0,1006869387,59214236,947655151,203292,705,202587,15175855251,0,948293882,892525488,55720719,52443292,2823666,2657067,31120,29304,1785452028,118421854,1792415138,111458744,1785452028,1785452028,0,118398338,6963026,111435312,23516,84,23432,1785452028,0,111569947,105008453,6539146,6154616,287891,270955,1354,1288
113011326976,34351324423,16221458612,1908406961,16221458850,15211987624,1009470988,15271343873,950114739,15211987624,15211987624,0,1009267212,59355543,949911669,203776,706,203070,15211987624,0,950551215,894649886,55853951,52568589,2830797,2663770,31249,29424,1789702714,118704247,1796682319,111724642,1789702714,1789702714,0,118680667,6979521,111701146,23580,84,23496,1789702714,0,111835993,105258888,6554631,6169253,288683,271711,1360,1294
113279762432,34432919038,16259989440,1912939973,16259989625,15248117104,1011872336,15307614776,952374664,15248117104,15248117104,0,1011668092,59496966,952171126,204244,706,203538,15248117104,0,952812157,896777724,55986602,52693357,2837950,2670495,31383,29550,1793953989,118985984,1800950312,111989661,1793953989,1793953989,0,118962359,6996239,111966120,23625,84,23541,1793953989,0,112101212,105508321,6570340,6184079,289442,272421,1365,1299
113548197888,34514513612,16298520143,1917473002,16298520467,15284249251,1014270892,15343888062,954632081,15284249251,15284249251,0,1014066169,59638102,954428067,204723,709,204014,15284249251,0,955070591,898903314,56118899,52817783,2845195,2677331,31484,29639,1798204748,119268254,1805217578,112255424,1798204748,1798204748,0,119244568,7012746,112231822,23686,84,23602,1798204748,0,112366859,105758417,6586089,6198919,290248,273180,1372,1306
113816633344,34596108304,16337051027,1922006061,16337051216,15320380384,1016670643,15380159967,956891060,15320380384,15320380384,0,1016465428,59778873,956686555,205215,710,204505,15320380384,0,957329210,901029328,56252069,52943230,2852547,2684248,31602,29749,1802456292,119549769,1809485803,112520258,1802456292,1802456292,0,119526026,7029426,112496600,23743,85,23658,1802456292,0,112631930,106007773,6601672,6213587,291045,273927,1379,1313
114085068800,34677702924,16375581780,1926539056,16375582088,15356511034,1019070746,15416432051,959149729,15356511034,15356511034,0,1018865016,59920306,958944710,205730,711,205019,15356511034,0,959588459,903155359,56385043,53068448,2859775,2691024,31739,29879,1806707237,119831819,1813753469,112785587,1806707237,1806707237,0,119808021,7046147,112761874,23798,85,23713,1806707237,0,112897584,106257627,6617232,6228259,291817,274666,1388,1322
114353504256,34759297433,16414112541,1931072140,16414112752,15392645718,1021466823,15452707981,961404560,15392645718,15392645718,0,1021260617,60061551,961199066,206206,712,205494,15392645718,0,961843992,905277956,56517676,53193219,2867103,2697910,31846,29981,1810957521,120114619,1818020303,113051837,1810957521,1810957521,0,120090767,7062697,113028070,23852,85,23767,1810957521,0,113163769,106508248,6632979,6243063,292623,275430,1396,1329
114621939712,34840892021,16452643387,1935605138,16452643496,15428780978,1023862409,15488984918,963658469,15428780978,15428780978,0,1023655721,60203226,963452495,206688,714,205974,15428780978,0,964099250,907399812,56650042,53317747,2874462,2704837,31967,30099,1815208849,120396289,1822288217,113316921,1815208849,1815208849,0,120372385,7079283,113293102,23904,85,23819,1815208849,0,113429106,106757933,6648487,6257677,293389,276157,1403,1335
114890375168,34922486626,16491174196,1940138205,16491174225,15464910619,1026263577,15525255584,965918612,15464910619,15464910619,0,1026056391,60344251,965712140,207186,714,206472,15464910619,0,966359893,909527645,56782626,53442552,2881801,2711746,32071,30197,1819460262,120677943,1826556240,113581965,1819460262,1819460262,0,120653978,7095893,113558085,23965,85,23880,1819460262,0,113693978,107007176,6664458,6272712,294131,276856,1411,1341
115158810624,35004081316,16529705066,1944671191,16529705059,15501043164,1028661902,15561528409,968176657,15501043164,15501043164,0,1028454231,60484529,967969702,207671,716,206955,15501043164,0,968616936,911652701,56916089,53568201,2889017,2718496,32189,30304,1823710981,120960210,1830823581,113847610,1823710981,1823710981,0,120936188,7112515,113823673,24022,85,23937,1823710981,0,113959740,107257308,6680083,6287393,294948,277625,1417,1347
115427246080,35085675821,16568235832,1949204215,16568235774,15537175814,1031060018,15597801994,970433838,15537175814,15537175814,0,1030851830,60625461,970226369,208188,719,207469,15537175814,0,970874270,913777461,57048880,53693080,2896373,2725413,32307,30415,1827962301,121241914,1835091508,114112707,1827962301,1827962301,0,121217838,7129122,114088716,24076,85,23991,1827962301,0,114224972,107506874,6695722,6302131,295721,278358,1423,1353
115695681536,35167270425,16606766631,1953737202,16606766592,15573307227,1033459404,15634074047,972692584,15573307227,15573307227,0,1033250710,60766100,972484610,208694,720,207974,15573307227,0,973132890,915903760,57181749,53818115,2903639,2732201,32432,30534,1832212722,121524480,1839358551,114378651,1832212722,1832212722,0,121500347,7145744,114354603,24133,85,24048,1832212722,0,114490991,107757257,6711406,6316874,296518,279110,1432,1362
115964116992,35248864943,16645297420,1958270273,16645297250,15609438995,1035858425,15670347120,974950300,15609438995,15609438995,0,1035649242,60907401,974741841,209183,724,208459,15609438995,0,975391228,918029109,57314435,53942925,2911043,2739177,32536,30630,1836463042,121807231,1843625451,114644822,1836463042,1836463042,0,121783040,7162324,114620716,24191,85,24106,1836463042,0,114757266,108007889,6727051,6331626,297286,279835,1437,1366
116232552448,35330459636,16683828250,1962803292,16683828094,15645568596,1038259654,15706618159,977210091,15645568596,15645568596,0,1038049980,61048839,977001141,209674,724,208950,15645568596,0,977651354,920156104,57447487,54068114,2918490,2746185,32649,30738,1840713802,122089490,1847892983,114910309,1840713802,1840713802,0,122065249,7179096,114886153,24241,85,24156,1840713802,0,115023005,108257865,6742687,6346298,298119,280623,1438,1367
116500987904,35412054207,16722359138,1967336323,16722358746,15681701324,1040657814,15742892220,979466918,15681701324,15681701324,0,1040447616,61190172,979257444,210198,724,209474,15681701324,0,979908324,922279967,57580819,54193666,2925701,2752959,32772,30852,1844965342,122370981,1852161130,115175193,1844965342,1844965342,0,122346692,7195703,115150989,24289,85,24204,1844965342,0,115288143,108507350,6758185,6360884,298922,281385,1442,1370
116769423360,35493648707,16760889877,1971869350,16760889480,15717833608,1043056269,15779165597,981724280,15717833608,15717833608,0,1042845607,61331263,981514344,210662,726,209936,15717833608,0,982165996,924404735,57713789,54318932,2932931,2759709,32891,30968,1849215941,122653409,1856428324,115441026,1849215941,1849215941,0,122629063,7212298,115416765,24346,85,24261,1849215941,0,115554120,108757680,6773765,6375572,299729,282136,1449,1377
117037858816,35575243308,16799420585,1976402383,16799420340,15753964922,1045455663,15815437915,983982670,15753964922,15753964922,0,1045244525,61472265,983772260,211138,728,210410,15753964922,0,984425182,926531255,57846206,54443441,2940132,2766489,33005,31075,1853467163,122935220,1860696129,115706254,1853467163,1853467163,0,122910821,7228881,115681940,24399,85,24314,1853467163,0,115819638,109007630,6789214,6390063,300514,282864,1455,1383
117306294272,35656837941,16837951344,1980935457,16837951140,15790096364,1047854980,15851710972,986240372,15790096364,15790096364,0,1047643414,61613880,986029534,211566,728,210838,15790096364,0,986683025,928655672,57979756,54569233,2947508,2773438,33125,31191,1857717782,123217675,1864963482,115971975,1857717782,1857717782,0,123193218,7245614,115947604,24457,86,24371,1857717782,0,116085476,109257690,6804948,6404885,301336,283643,1458,1386
117574729728,35738432578,16876482005,1985468561,16876482012,15826227381,1050254624,15887982532,988499473,15826227381,15826227381,0,1050042580,61754422,988288158,212044,729,211315,15826227381,0,988941677,930782039,58112860,54694548,2954804,2780278,33239,31293,1861968931,123499630,1869231322,116237239,1861968931,1861968931,0,123475112,7262305,116212807,24518,86,24432,1861968931,0,116350982,109507484,6820506,6419536,302157,284392,1467,1395
117843165184,35820027119,16915012755,1990001580,16915012784,15862360199,1052652556,15924256163,990756592,15862360199,15862360199,0,1052440072,61895233,990544839,212484,731,211753,15862360199,0,991199044,932906873,58245607,54819420,2962070,2787144,33351,31402,1866220394,123781186,1873499323,116502257,1866220394,1866220394,0,123756627,7278843,116477784,24559,86,24473,1866220394,0,116616269,109757171,6835944,6434084,302939,285126,1475,1403
118111600640,35901621801,16953543611,1994534588,16953543602,15898492603,1055051008,15960529614,993013997,15898492603,15898492603,0,1054837985,62036279,992801706,213023,732,212291,15898492603,0,993457418,935032464,58377842,54943792,2969275,2793957,33450,31493,1870470247,124064341,1877765832,116768756,1870470247,1870470247,0,124039735,7295498,116744237,24606,87,24519,1870470247,0,116882982,110008150,6851525,6448791,303748,285888,1480,1408
118380036096,35983216389,16992074344,1999067669,16992074376,15934625745,1057448599,15996804016,995270328,15934625745,15934625745,0,1057235092,62177537,995057555,213507,734,212773,15934625745,0,995714459,937156531,58510627,55068718,2976455,2800721,33551,31585,1874721152,124346517,1882033397,117034272,1874721152,1874721152,0,124321832,7312156,117009676,24685,89,24596,1874721152,0,117148687,110258178,6867114,6463445,304544,286638,1487,1415
118648471552,36064810937,17030605051,2003600701,17030605185,15970755908,1059849143,16033075507,997529544,15970755908,15970755908,0,1059635180,62318864,997316316,213963,735,213228,15970755908,0,997974100,939283181,58643578,55193744,2983844,2807706,33658,31685,1878971965,124628736,1886300532,117300169,1878971965,1878971965,0,124603991,7328478,117275513,24745,89,24656,1878971965,0,117414354,110508470,6882830,6478251,305313,287370,1494,1422
118916907008,36146405532,17069135738,2008133767,17069136027,16006886444,1062249294,16069346992,999788746,16006886444,16006886444,0,1062034840,62459812,999575028,214454,736,213718,16006886444,0,1000233471,941409949,58776557,55318789,2991043,2814496,33769,31794,1883222997,124910770,1890568311,117565456,1883222997,1883222997,0,124885961,7345225,117540736,24809,89,24720,1883222997,0,117679925,110758296,6898465,6492938,306067,288070,1504,1432
119185342464,36228000075,17107666581,2012666786,17107666708,16043017954,1064648627,16105620417,1002046164,16043017954,16043017954,0,1064433673,62601726,1001831947,214954,737,214217,16043017954,0,1002492042,943534938,58909459,55443763,2998267,2821327,33905,31919,1887473807,125192979,1894835491,117831295,1887473807,1887473807,0,125168123,7361594,117806529,24856,90,24766,1887473807,0,117945541,111008483,6914194,6507771,306879,288838,1509,1437
119453777920,36309594598,17146197285,2017199823,17146197490,16079149452,1067047833,16141892649,1004304636,16079149452,16079149452,0,1066832378,62742456,1004089922,215455,741,214714,16079149452,0,1004750930,945661239,59041954,55568567,3005466,2828078,34028,32038,1891724460,125475363,1899102575,118097248,1891724460,1891724460,0,125450446,7378025,118072421,24917,90,24827,1891724460,0,118211128,111258656,6930169,6522768,307632,289552,1517,1445
119722213376,36391189256,17184728100,2021732864,17184728292,16115280297,1069447803,16178164828,1006563272,16115280297,16115280297,0,1069231882,62883787,1006348095,215921,744,215177,16115280297,0,1007009799,947787190,59175312,55693958,3012638,2834817,34133,32130,1895976533,125756331,1903371086,118361778,1895976533,1895976533,0,125731359,7394463,118336896,24972,90,24882,1895976533,0,118475769,111507794,6945672,6537383,308398,290271,1520,1448
119990648832,36472783866,17223258856,2026265840,17223259170,16151413241,1071845615,16214438765,1008820091,16151413241,16151413241,0,1071629216,63024778,1008604438,216399,746,215653,16151413241,0,1009267013,949911555,59307929,55818847,3020025,2841800,34249,32236,1900226067,126039773,1907637424,118628416,1900226067,1900226067,0,126014746,7411266,118603480,25027,91,24936,1900226067,0,118742742,111758892,6961277,6552102,309201,291033,1526,1453
120259084288,36554378497,17261789720,2030798863,17261789914,16187544449,1074245271,16250711544,1011078176,16187544449,16187544449,0,1074028340,63166348,1010861992,216931,747,216184,16187544449,0,1011525121,952036303,59441331,55944479,3027520,2848859,34368,32351,1904477054,126321809,1911904985,118893878,1904477054,1904477054,0,126296716,7427840,118868876,25093,91,25002,1904477054,0,119008433,112008948,6976759,6566695,309993,291776,1531,1457
120527519744,36635973121,17300320609,2035331898,17300320614,16223675572,1076645037,16286983588,1013337021,16223675572,16223675572,0,1076427620,63307269,1013120351,217417,747,216670,16223675572,0,1013784079,954162557,59574132,56069502,3034931,2855838,34478,32454,1908727587,126604311,1916172089,119159809,1908727587,1908727587,0,126579167,7444411,119134756,25144,91,25053,1908727587,0,119274635,112259529,6992252,6581287,310746,292480,1534,1460
120795955200,36717567773,17338851365,2039864954,17338851454,16259803975,1079047390,16323253227,1015598138,16259803975,16259803975,0,1078829483,63448502,1015380981,217907,750,217157,16259803975,0,1016045723,956291212,59706877,56194473,3042275,2862721,34608,32575,1912978669,126886285,1920439568,119425386,1912978669,1912978669,0,126861079,7460808,119400271,25206,91,25115,1912978669,0,119540351,112509775,7007638,6595802,311555,293233,1535,1461
121064390656,36799162296,17377382021,2044398021,17377382254,16295937939,1081444082,16359527602,1017854419,16295937939,16295937939,0,1081225696,63588911,1017636785,218386,752,217634,16295937939,0,1018302009,958415341,59839583,56319353,3049379,2869406,34725,32685,1917229741,127168280,1924707132,119690889,1917229741,1917229741,0,127143031,7477300,119665731,25249,91,25158,1917229741,0,119806000,112759943,7023169,6610377,312322,293945,1540,1466
121332826112,36880756873,17415912854,2048931038,17415912981,16332069840,1083843014,16395800709,1020112145,16332069840,16332069840,0,1083624138,63730115,1019894023,218876,754,218122,16332069840,0,1020559931,960540403,59972703,56444518,3056671,2876315,34833,32787,1921480187,127450851,1928974120,119956918,1921480187,1921480187,0,127425547,7493842,119931705,25304,91,25213,1921480187,0,120072254,113010641,7038594,6624870,313151,294720,1548,1474
121601261568,36962351464,17454443503,2053464097,17454443864,16368201609,1086241894,16432073803,1022369700,16368201609,16368201609,0,1086022540,63871439,1022151101,219354,755,218599,16368201609,0,1022817567,962664945,60105974,56570017,3064031,2883223,34968,32916,1925731215,127732882,1933241829,120222268,1925731215,1925731215,0,127707522,7510523,120196999,25360,91,25269,1925731215,0,120337916,113260605,7054098,6639448,313950,295463,1558,1483
121869697024,37043946056,17492974304,2057997108,17492974644,16404333562,1088640742,16468346758,1024627546,16404333562,16404333562,0,1088420931,64012439,1024408492,219811,757,219054,16404333562,0,1025075866,964790377,60238720,56695052,3071267,2890040,35078,33023,1929981421,128015687,1937508886,120488222,1929981421,1929981421,0,127990273,7527374,120462899,25414,91,25323,1929981421,0,120604372,113511162,7069583,6654029,314755,296221,1563,1487
122138132480,37125540603,17531505029,2062530125,17531505449,16440466532,1091038497,16504621267,1026883762,16440466532,16440466532,0,1090818210,64153971,1026664239,220287,764,219523,16440466532,0,1027332788,966914021,60371613,56820120,3078622,2896972,35187,33126,1934232443,128297682,1941776538,120753587,1934232443,1934232443,0,128272216,7544003,120728213,25466,92,25374,1934232443,0,120870049,113761192,7085030,6668545,315569,296984,1568,1492
122406567936,37207135132,17570035750,2067063206,17570036176,16476598839,1093436911,16540894595,1029141155,16476598839,16476598839,0,1093216115,64294991,1028921124,220796,765,220031,16476598839,0,1029589921,969038457,60504965,56945608,3085920,2903820,35309,33239,1938483344,128579862,1946044260,121018946,1938483344,1938483344,0,128554346,7560823,120993523,25516,93,25423,1938483344,0,121135546,114010878,7100850,6683408,316379,297742,1571,1495
122675003392,37288729737,17608566543,2071596222,17608566972,16512729036,1095837507,16577166277,1031400266,16512729036,16512729036,0,1095616214,64436475,1031179739,221293,766,220527,16512729036,0,1031849343,971164821,60638189,57070862,3093254,2910707,35428,33349,1942734078,128862144,1950311601,121284621,1942734078,1942734078,0,128836562,7577430,121259132,25582,93,25489,1942734078,0,121401398,114261085,7116420,6698056,317169,298492,1575,1499
122943438848,37370324396,17647097384,2076129226,17647097786,16548860996,1098236388,16613439498,1033657886,16548860996,16548860996,0,1098014601,64577733,1033436868,221787,769,221018,16548860996,0,1034107470,973290116,60770927,57195595,3100651,2917691,35553,33466,1946984382,129144844,1954578660,121550566,1946984382,1946984382,0,129119209,7594185,121525024,25635,93,25542,1946984382,0,121667515,114511442,7132135,6712834,317979,299244,1580,1504
123211874304,37451919058,17685628170,2080662259,17685628629,16584992873,1100635297,16649712255,1035915915,16584992873,16584992873,0,1100413008,64718613,1035694395,222289,769,221520,16584992873,0,1036365742,975415741,60903576,57320451,3108011,2924618,35679,33585,1951235461,129426798,1958846133,121816126,1951235461,1951235461,0,129401103,7610579,121790524,25695,93,25602,1951235461,0,121933035,114761469,7147742,6727591,318741,299955,1585,1509
123480309760,37533513571,17724158915,2085195274,17724159382,16621124151,1103034764,16685984479,1038174436,16621124151,16621124151,0,1102811999,64859555,1037952444,222765,773,221992,16621124151,0,1038624673,977541893,61036316,57445464,3115230,2931407,35780,33680,1955486012,129709262,1963113308,122081966,1955486012,1955486012,0,129683517,7627202,122056315,25745,94,25651,1955486012,0,122198839,115011626,7163590,6742518,319500,300660,1588,1511
123748745216,37615108148,17762689712,2089728326,17762690110,16657255313,1105434399,16722256302,1040433410,16657255313,16657255313,0,1105211129,65000213,1040210916,223270,776,222494,16657255313,0,1040883617,979668367,61169194,57570580,3122421,2938182,35897,33787,1959736439,129991887,1967380267,122348059,1959736439,1959736439,0,129966085,7643734,122322351,25802,94,25708,1959736439,0,122464767,115262019,7179437,6757415,320285,301399,1596,1518
124017180672,37696702726,17801220540,2094261310,17801220876,16693385320,1107835220,16758527937,1042692603,16693385320,16693385320,0,1107611491,65141839,1042469652,223729,778,222951,16693385320,0,1043143351,981794694,61302277,57695876,3129851,2945190,36012,33892,1963988364,130272946,1971648740,122612570,1963988364,1963988364,0,130247080,7660282,122586798,25866,94,25772,1963988364,0,122729498,115511224,7194918,6771921,321061,302128,1603,1525
124285616128,37778297385,17839751355,2098794368,17839751662,16729517187,1110234168,16794800819,1044950536,16729517187,16729517187,0,1110009964,65282853,1044727111,224204,779,223425,16729517187,0,1045401635,983920109,61435094,57820984,3137105,2952021,36130,33997,1968239510,130554858,1975916449,122877919,1968239510,1968239510,0,130528943,7676845,122852098,25915,94,25821,1968239510,0,122994634,115760805,7210838,6786884,321859,302876,1612,1533
124554051584,37859891908,17878282158,2103327344,17878282406,16765649939,1112632219,16831074568,1047207590,16765649939,16765649939,0,1112407527,65423849,1046983678,224692,780,223912,16765649939,0,1047659804,986045440,61567127,57945274,3144350,2958854,36246,34110,1972491021,130836323,1980184352,123142992,1972491021,1972491021,0,130810350,7693236,123117114,25973,95,25878,1972491021,0,123259772,116010511,7226353,6801486,322607,303578,1618,1539
124822487040,37941486484,17916812958,2107860344,17916813182,16801783971,1115028987,16867349612,1049463346,16801783971,16801783971,0,1114803777,65564861,1049238916,225210,780,224430,16801783971,0,1049915554,988168358,61700032,58070430,3151808,2965889,36383,34239,1976742050,131118294,1984451831,123408513,1976742050,1976742050,0,131092268,7709686,123382582,26026,95,25931,1976742050,0,123525066,116260323,7242199,6816419,323377,304294,1626,1546
125090922496,38023081097,17955343622,2112393483,17955343992,16837915862,1117427760,16903622398,1051721224,16837915862,16837915862,0,1117202067,65705754,1051496313,225693,782,224911,16837915862,0,1052173623,990293797,61832915,58195483,3159017,2972675,36512,34358,1980993855,131399628,1988720246,123673237,1980993855,1980993855,0,131373544,7726296,123647248,26084,95,25989,1980993855,0,123789854,116509483,7257885,6831177,324176,305039,1629,1549
125359357952,38104675719,17993874555,2116926458,17993874706,16874047496,1119827059,16939895265,1053979290,16874047496,16874047496,0,1119600860,65846986,1053753874,226199,783,225416,16874047496,0,1054431502,992418813,61966411,58321028,3166344,2979587,36603,34446,1985245246,131681212,1992988043,123938415,1985245246,1985245246,0,131655069,7742702,123912367,26143,95,26048,1985245246,0,124054962,116759125,7273494,6845891,324982,305800,1631,1551
125627793408,38186270326,18032405318,2121459505,18032405503,16910179371,1122225947,16976168088,1056237230,16910179371,16910179371,0,1121999252,65987934,1056011318,226695,783,225912,16910179371,0,1056690175,994544872,62098648,58445388,3173707,2986499,36722,34559,1989497319,131962186,1997256424,124203081,1989497319,1989497319,0,131935986,7759009,124176977,26200,96,26104,1989497319,0,124319511,117008349,7289082,6860538,325758,306535,1635,1555
125896228864,38267864857,18070936178,2125992495,18070936184,16946313803,1124622375,17012443293,1058492885,16946313803,16946313803,0,1124395146,66128705,1058266441,227229,785,226444,16946313803,0,1058946183,996668388,62231089,58570005,3181016,2993361,36858,34687,1993748325,132244170,2001524109,124468386,1993748325,1993748325,0,132217914,7775688,124442226,26256,96,26160,1993748325,0,124585001,117258140,7304730,6875255,326544,307272,1639,1559
126164664320,38349459513,18109466875,2130525553,18109467085,16982443106,1127023769,17048713916,1060752959,16982443106,16982443106,0,1126796040,66270024,1060526016,227729,786,226943,16982443106,0,1061206767,998795724,62364081,58695361,3188216,3000128,36976,34803,1997999390,132526163,2005791793,124733760,1997999390,1997999390,0,132499846,7792307,124707539,26317,96,26221,1997999390,0,124850431,117507950,7320359,6889938,327411,308087,1645,1564
