boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
104152956928,31658702571,15169794881,1319112630,15169795060,14482273804,687521077,14512156574,657638307,14482273804,14482273804,0,687465675,29882664,657583011,55402,106,55296,14482273804,0,658216195,629604037,28434008,27198780,814244,779018,1228,1176,1259366088,59746542,1261960893,57151737,1259366088,1259366088,0,59741867,2594802,57147065,4675,3,4672,1259366088,0,57243826,54757302,2449511,2343321,48526,46438,4,4
104421392384,31740297223,15208892320,1322512411,15208892492,14519599181,689293139,14549559095,659333225,14519599181,14519599181,0,689237596,29959808,659277788,55543,106,55437,14519599181,0,659911868,631225950,28507721,27269224,816774,781434,1233,1180,1262611366,59901045,1265212802,57299609,1262611366,1262611366,0,59896363,2601433,57294930,4682,3,4679,1262611366,0,57391759,54898897,2455924,2349451,48676,46578,4,4
104689827840,31821891806,15247989790,1325912147,15247989869,14556923680,691066110,14586960106,661029684,14556923680,14556923680,0,691010411,30036320,660974091,55699,106,55593,14556923680,0,661608439,632849273,28581444,27339786,819292,783849,1236,1183,1265857513,60054634,1268465760,57446387,1265857513,1265857513,0,60049947,2608244,57441703,4687,3,4684,1265857513,0,57538853,55039492,2462243,2355464,48847,46743,4,4
104958263296,31903486424,15287087282,1329311902,15287087240,14594249613,692837669,14624363142,662724140,14594249613,14594249613,0,692781804,30113423,662668381,55865,106,55759,14594249613,0,663304236,634471268,28654661,27409800,821671,786130,1236,1183,1269103266,60208636,1271718084,57593818,1269103266,1269103266,0,60203944,2614815,57589129,4692,3,4689,1269103266,0,57686360,55180717,2468553,2361496,49027,46912,4,4
105226698752,31985081045,15326184733,1332711693,15326184619,14631572917,694611816,14661763617,664421116,14631572917,14631572917,0,694555797,30190593,664365204,56019,107,55912,14631572917,0,665001781,636094917,28728624,27480592,824147,788503,1245,1192,1272349036,60362657,1274970607,57741086,1272349036,1272349036,0,60357950,2621568,57736382,4707,3,4704,1272349036,0,57833726,55321605,2475011,2367690,49209,47083,4,4
105495134208,32066675633,15365282083,1336111452,15365282098,14668899917,696382166,14699167895,666114188,14668899917,14668899917,0,696325997,30267870,666058127,56169,108,56061,14668899917,0,666696121,637715269,28802041,27550834,826580,790822,1255,1202,1275594406,60517046,1278222578,57888874,1275594406,1275594406,0,60512328,2628169,57884159,4718,3,4715,1275594406,0,57981494,55463059,2481453,2373848,49377,47248,4,4
105763569664,32148270322,15404379461,1339511247,15404379614,14706222884,698156577,14736568038,667811423,14706222884,14706222884,0,698100256,30345046,667755210,56321,108,56213,14706222884,0,668394245,639339528,28875692,27621287,829057,793186,1262,1209,1278840015,60671232,1281474851,58036396,1278840015,1278840015,0,60666499,2634833,58031666,4733,3,4730,1278840015,0,58129163,55604328,2487801,2379944,49531,47390,4,4
106032005120,32229864874,15443476956,1342910969,15443476949,14743550890,699926066,14773972756,669504200,14743550890,14743550890,0,699869607,30421758,669447849,56459,108,56351,14743550890,0,670087142,640959065,28949585,27691939,831607,795625,1273,1220,1282085284,60825685,1284726812,58184157,1282085284,1282085284,0,60820943,2641525,58179418,4742,3,4739,1282085284,0,58277091,55745847,2494149,2386019,49699,47548,4,4
106300440576,32311459427,15482574294,1346310741,15482574392,14780874987,701699307,14811374130,671200164,14780874987,14780874987,0,701642724,30499035,671143689,56583,108,56475,14780874987,0,671784025,642582022,29023290,27762409,834130,798032,1279,1226,1285331072,60979669,1287979288,58331453,1285331072,1285331072,0,60974918,2648213,58326705,4751,3,4748,1285331072,0,58424655,55886992,2500403,2392011,49856,47698,4,4
106568876032,32393054005,15521671669,1349710507,15521671829,14818199627,703472042,14848775937,672895732,14818199627,14818199627,0,703415321,30576202,672839119,56721,108,56613,14818199627,0,673480617,644204694,29096737,27832706,836683,800488,1284,1231,1288576803,61133704,1291231743,58478764,1288576803,1288576803,0,61128937,2654937,58474000,4767,3,4764,1288576803,0,58572142,56028052,2506796,2398116,49995,47828,4,4
106837311488,32474648706,15560769120,1353110344,15560769242,14855523261,705245859,14886176641,674592479,14855523261,14855523261,0,705188983,30653271,674535712,56876,109,56767,14855523261,0,675177400,645827746,29171101,27903818,839194,802913,1288,1235,1291822364,61287980,1294484050,58626294,1291822364,1291822364,0,61283201,2661683,58621518,4779,3,4776,1291822364,0,58719781,56169256,2513242,2404256,50174,48002,4,4
107105746944,32556243265,15599866585,1356510104,15599866576,14892846347,707020238,14923576725,676289860,14892846347,14892846347,0,706963219,30730269,676232950,57019,109,56910,14892846347,0,676875634,647452191,29244588,27974195,841699,805320,1298,1244,1295068019,61442085,1297736532,58773572,1295068019,1295068019,0,61437296,2668510,58768786,4789,3,4786,1295068019,0,58867205,56310148,2519744,2410471,50343,48163,4,4
107374182400,32637837827,15638963819,1359909889,15638964119,14930168767,708795052,14960976251,677987568,14930168767,14930168767,0,708737889,30807375,677930514,57163,109,57054,14930168767,0,678573933,649076648,29318430,28044895,844225,807726,1301,1245,1298313872,61596017,1300989020,58920869,1298313872,1298313872,0,61591213,2675145,58916068,4804,3,4801,1298313872,0,59014630,56451218,2526059,2416511,50520,48335,4,4
107642617856,32719432411,15678061212,1363309713,15678061486,14967495360,710565852,14998379891,679681321,14967495360,14967495360,0,710508548,30884421,679624127,57304,110,57194,14967495360,0,680268352,650697287,29392101,28115409,846784,810176,1311,1255,1301560191,61749522,1304241909,59067804,1301560191,1301560191,0,61744704,2681715,59062989,4818,3,4815,1301560191,0,59161567,56591895,2532455,2422607,50677,48482,5,5
107911053312,32801026942,15717158600,1366709462,15717158880,15004820345,712338255,15035781649,681376951,15004820345,15004820345,0,712280815,30961194,681319621,57440,110,57330,15004820345,0,681964584,652320111,29465563,28185610,849351,812639,1317,1261,1304806389,61903073,1307494851,59214611,1304806389,1304806389,0,61898245,2688459,59209786,4828,3,4825,1304806389,0,59308658,56732505,2538739,2428634,50843,48642,5,5
108179488768,32882621604,15756256076,1370109257,15756256271,15042145649,714110427,15073184200,683071876,15042145649,15042145649,0,714052831,31038440,683014391,57596,111,57485,15042145649,0,683660573,653942159,29539098,28255956,851838,815010,1322,1266,1308051683,62057574,1310746685,59362572,1308051683,1308051683,0,62052729,2694999,59357730,4845,3,4842,1308051683,0,59456622,56874202,2545107,2434737,50995,48786,5,5
108447924224,32964216203,15795353523,1373509033,15795353647,15079470721,715882802,15110586552,684766971,15079470721,15079470721,0,715825059,31115720,684709339,57743,111,57632,15079470721,0,685356818,655564412,29612560,28326242,854353,817413,1328,1272,1311297693,62211340,1313999245,59509788,1311297693,1311297693,0,62206485,2701549,59504936,4855,3,4852,1311297693,0,59603764,57015066,2551527,2440889,51189,48976,5,5
108716359680,33045810730,15834450949,1376908794,15834450987,15116792830,717658119,15147985938,686465011,15116792830,15116792830,0,717600235,31192995,686407240,57884,113,57771,15116792830,0,687055683,657189419,29686327,28396706,856895,819841,1330,1274,1314543170,62365624,1317251392,59657402,1314543170,1314543170,0,62360752,2708219,59652533,4872,3,4869,1314543170,0,59751506,57156405,2557912,2447012,51329,49111,5,5
108984795136,33127405345,15873548371,1380308546,15873548428,15154119426,719428945,15185389697,688158674,15154119426,15154119426,0,719370924,31270158,688100766,58021,113,57908,15154119426,0,688750571,658810501,29759688,28466819,859326,822163,1339,1283,1317788821,62519725,1320503731,59804815,1317788821,1317788821,0,62514835,2714907,59799928,4890,3,4887,1317788821,0,59899009,57297493,2564317,2453152,51504,49278,5,5
109253230592,33208999908,15912645765,1383708325,15912645818,15191444293,721201472,15222791445,689854320,15191444293,15191444293,0,721143296,31347039,689796257,58176,113,58063,15191444293,0,690446936,660433302,29833163,28537091,861850,824573,1347,1291,1321034936,62673389,1323756514,59951811,1321034936,1321034936,0,62668484,2721575,59946909,4905,3,4902,1321034936,0,60046159,57438243,2570674,2459245,51646,49416,5,5
109521666048,33290594522,15951743058,1387108116,15951743348,15228771476,722971582,15260195731,691547327,15228771476,15228771476,0,722913251,31424142,691489109,58331,113,58218,15228771476,0,692141025,662053595,29906523,28607257,864347,826958,1356,1299,1324280000,62828116,1327008358,60099758,1324280000,1324280000,0,62823203,2728355,60094848,4913,3,4910,1324280000,0,60194280,57579889,2577111,2465384,51807,49570,5,5
109790101504,33372189174,15990840581,1390507898,15990840695,15266096268,724744313,15297597553,693243028,15266096268,15266096268,0,724685829,31501172,693184657,58484,113,58371,15266096268,0,693837093,663675966,29980504,28678028,866871,829360,1361,1303,1327525458,62982440,1330260501,60247397,1327525458,1327525458,0,62977504,2735040,60242464,4936,3,4933,1327525458,0,60342084,57721269,2583435,2471455,51980,49735,5,5
110058536960,33453783740,16029937920,1393907698,16029938122,15303421484,726516436,15334999312,694938608,15303421484,15303421484,0,726457807,31577715,694880092,58629,113,58516,15303421484,0,695533307,665298962,30053732,28748039,869397,831779,1371,1312,1330771693,63136005,1333513335,60394363,1330771693,1330771693,0,63131058,2741639,60389419,4947,3,4944,1330771693,0,60489199,57862079,2589706,2477438,52148,49897,5,5
110326972416,33535378332,16069035295,1397307435,16069035602,15340745947,728289348,15372400558,696634737,15340745947,15340745947,0,728230571,31654497,696576074,58777,114,58663,15340745947,0,697229934,666922030,30127455,28818634,871803,834091,1379,1319,1334017760,63289675,1336766117,60541318,1334017760,1334017760,0,63284711,2748354,60536357,4964,3,4961,1334017760,0,60636177,58002638,2596218,2483665,52311,50049,5,5
110595407872,33616973024,16108132751,1400707244,16108133029,15378071369,730061382,15409802904,698329847,15378071369,15378071369,0,730002446,31731421,698271025,58936,114,58822,15378071369,0,698925099,668543470,30201665,28889752,874298,836480,1384,1323,1337263520,63443724,1340018571,60688673,1337263520,1337263520,0,63438752,2755048,60683704,4972,3,4969,1337263520,0,60783660,58143686,2602610,2489801,52477,50212,5,5
110863843328,33698567553,16147230146,1404107065,16147230342,15415396890,731833256,15447205386,700024760,15415396890,15415396890,0,731774165,31808382,699965783,59091,114,58977,15415396890,0,700620836,670165572,30275188,28960069,876753,838815,1388,1327,1340509665,63597400,1343271267,60835798,1340509665,1340509665,0,63592414,2761599,60830815,4986,3,4983,1340509665,0,60930843,58284609,2608921,2495826,52645,50375,5,5
111132278784,33780162243,16186327731,1407506834,16186327678,15452720813,733606918,15484606539,701721192,15452720813,15452720813,0,733547675,31885611,701662064,59243,115,59128,15452720813,0,702318288,671789227,30348699,29030268,879296,841238,1392,1331,1343755297,63751537,1346523437,60983397,1343755297,1343755297,0,63746541,2768137,60978404,4996,3,4993,1343755297,0,61078482,58425993,2615263,2501893,52791,50513,5,5
111400714240,33861756846,16225425148,1410906609,16225425089,15490043975,735381173,15522007356,703417792,15490043975,15490043975,0,735321777,31963266,703358511,59396,115,59281,15490043975,0,704016439,673413038,30422056,29100420,881887,843719,1395,1334,1347001280,63905329,1349776137,61130472,1347001280,1347001280,0,63900321,2774854,61125467,5008,3,5005,1347001280,0,61225829,58566890,2621524,2507894,52963,50678,5,5
111669149696,33943351476,16264522494,1414306370,16264522612,15527370074,737152420,15559410155,705112339,15527370074,15527370074,0,737092886,32039966,705052920,59534,115,59419,15527370074,0,705711216,675034456,30495892,29171029,884376,846094,1402,1341,1350246432,64059938,1353027978,61278392,1350246432,1350246432,0,64054911,2781543,61273368,5027,3,5024,1350246432,0,61373781,58708447,2627994,2514078,53131,50838,5,5
111937585152,34024946006,16303620045,1417706119,16303619842,15564694640,738925405,15596811939,706808106,15564694640,15564694640,0,738865725,32117184,706748541,59680,115,59565,15564694640,0,707407725,676657096,30569625,29241524,886970,848577,1405,1344,1353491922,64214197,1356280261,61425858,1353491922,1353491922,0,64209150,2788336,61420814,5047,3,5044,1353491922,0,61521552,58849718,2634297,2520094,53295,50996,6,6
112206020608,34106540586,16342717371,1421105888,16342717327,15602020186,740697185,15634214348,708503023,15602020186,15602020186,0,740637362,32194047,708443315,59823,115,59708,15602020186,0,709102961,678278772,30643630,29312340,889356,850850,1415,1353,1356737577,64368311,1359532712,61573176,1356737577,1356737577,0,64363255,2795132,61568123,5056,3,5053,1356737577,0,61669120,58990779,2640664,2526177,53465,51161,6,6
112474456064,34188135275,16381814742,1424505678,16381814855,15639346932,742467810,15671618150,710196592,15639346932,15639346932,0,742407825,32271103,710136722,59985,115,59870,15639346932,0,710797526,679899650,30717038,29382499,891838,853213,1423,1360,1359983382,64522296,1362785231,61720447,1359983382,1359983382,0,64517229,2801846,61715383,5067,3,5064,1359983382,0,61816453,59131712,2647133,2532340,53637,51325,6,6
112742891520,34269729823,16420912136,1427905444,16420912243,15676670726,744241410,15709019394,711892742,15676670726,15676670726,0,744181296,32348552,711832744,60114,116,59998,15676670726,0,712494306,681522303,30791267,29453521,894294,855555,1429,1365,1363229409,64676035,1366038150,61867294,1363229409,1363229409,0,64670954,2808738,61862216,5081,3,5078,1363229409,0,61963690,59272353,2653468,2538390,53790,51467,6,6
113011326976,34351324423,16460009596,1431305170,16460009657,15713994713,746014883,15746420167,713589429,15713994713,15713994713,0,745954623,32425338,713529285,60260,116,60144,15713994713,0,714191999,683146557,30864382,29523398,896804,857957,1438,1373,1366474979,64830191,1369290543,62014627,1366474979,1366474979,0,64825098,2815561,62009537,5093,3,5090,1366474979,0,62111237,59413383,2659899,2544520,53956,51628,6,6
113279762432,34432919038,16499106902,1434704984,16499107152,15751319910,747786992,15783822536,715284366,15751319910,15751319910,0,747726598,32502510,715224088,60394,116,60278,15751319910,0,715888121,684768611,30937729,29593741,899303,860357,1445,1379,1369721013,64983971,1372543113,62161871,1369721013,1369721013,0,64978861,2822097,62156764,5110,3,5107,1369721013,0,62258335,59554224,2666407,2550756,54113,51778,6,6
113548197888,34514513612,16538204349,1438104757,16538204506,15788641535,749562814,15821221664,716982685,15788641535,15788641535,0,749502262,32580013,716922249,60552,116,60436,15788641535,0,717587119,686393424,31011852,29664646,901840,862794,1451,1385,1372966368,65138389,1375795135,62309622,1372966368,1372966368,0,65133269,2828764,62304505,5120,3,5117,1372966368,0,62406014,59695517,2672962,2557035,54286,51946,7,7
113816633344,34596108304,16577301822,1441504563,16577301919,15825967225,751334597,15858624178,718677644,15825967225,15825967225,0,751273896,32656837,718617059,60701,116,60585,15825967225,0,719282241,688014935,31085864,29735527,904333,865206,1458,1391,1376212274,65292289,1379047688,62456875,1376212274,1376212274,0,65287159,2835411,62451748,5130,3,5127,1376212274,0,62553310,59836457,2679378,2563170,54464,52114,7,7
114085068800,34677702924,16616399246,1444904351,16616399327,15863291807,753107439,15896025543,720373703,15863291807,15863291807,0,753046603,32733620,720312983,60836,116,60720,15863291807,0,720978931,689638041,31159360,29805928,906848,867617,1464,1397,1379458198,65446153,1382300399,62603952,1379458198,1379458198,0,65441013,2842197,62598816,5140,4,5136,1379458198,0,62700580,59977205,2685784,2569315,54642,52289,7,7
114353504256,34759297433,16655496727,1448304094,16655496612,15900618673,754878054,15933429303,722067424,15900618673,15900618673,0,754817076,32810514,722006562,60978,116,60862,15900618673,0,722673155,691258679,31233032,29876402,909417,870076,1472,1405,1382704243,65599851,1385553130,62750964,1382704243,1382704243,0,65594700,2848883,62745817,5151,4,5147,1382704243,0,62847719,60117951,2692152,2575401,54822,52458,7,7
114621939712,34840892021,16694594091,1451703854,16694594076,15937942722,756651369,15970830281,723763810,15937942722,15937942722,0,756590255,32887443,723702812,61114,116,60998,15937942722,0,724370490,692882390,31306426,29946606,911859,872403,1480,1413,1385949714,65754140,1388805379,62898475,1385949714,1385949714,0,65748976,2855661,62893315,5164,4,5160,1385949714,0,62995287,60259056,2698684,2581626,54998,52626,7,7
114890375168,34922486626,16733691675,1455103620,16733691331,15975267893,758423782,16008232127,725459548,15975267893,15975267893,0,758362521,32964118,725398403,61261,116,61145,15975267893,0,726066606,694505178,31380068,30017000,914361,874806,1486,1419,1389195083,65908537,1392057529,63046091,1389195083,1389195083,0,65903356,2862442,63040914,5181,4,5177,1389195083,0,63143079,60400341,2705100,2587774,55170,52792,7,7
115158810624,35004081316,16772789140,1458503427,16772788749,16012591910,760197230,16045633304,727155836,16012591910,16012591910,0,760135816,33041278,727094538,61414,116,61298,16012591910,0,727763911,696128637,31453606,30087337,916806,877139,1493,1425,1392440741,66062686,1395309879,63193548,1392440741,1392440741,0,66057489,2869134,63188355,5197,4,5193,1392440741,0,63290685,60541541,2711462,2593858,55335,52949,7,7
115427246080,35085675821,16811886463,1461903256,16811886102,16049916224,761970239,16083034626,728851837,16049916224,16049916224,0,761908676,33118286,728790390,61563,116,61447,16049916224,0,729460738,697751795,31527069,30157569,919369,879594,1500,1432,1395686987,66216269,1398562817,63340439,1395686987,1395686987,0,66211056,2875826,63335230,5213,4,5209,1395686987,0,63437736,60682164,2717821,2599963,55492,53096,7,7
115695681536,35167270425,16850983972,1465302968,16850983485,16087242850,763741122,16120438027,730545945,16087242850,16087242850,0,763679411,33195061,730484350,61711,116,61595,16087242850,0,731155423,699372970,31600537,30227900,921942,882039,1509,1441,1398932186,66370782,1401814725,63488243,1398932186,1398932186,0,66365546,2882535,63483011,5236,4,5232,1398932186,0,63585673,60823694,2724220,2606068,55646,53242,7,7
115964116992,35248864943,16890081326,1468702717,16890080900,16124567261,765514065,16157839499,732241827,16124567261,16124567261,0,765452179,33272122,732180057,61886,116,61770,16124567261,0,732852144,700996060,31674124,30298163,924396,884387,1515,1447,1402177756,66524961,1405067070,63635647,1402177756,1402177756,0,66519719,2889310,63630409,5242,4,5238,1402177756,0,63733312,60964829,2730590,2612173,55810,53400,7,7
116232552448,35330459636,16929178728,1472102497,16929178411,16161892142,767286586,16195241636,733937092,16161892142,16161892142,0,767224567,33349378,733875189,62019,116,61903,16161892142,0,734548560,702618491,31747645,30368535,926844,886713,1518,1450,1405422897,66679600,1408318990,63783507,1405422897,1405422897,0,66674346,2896089,63778257,5254,4,5250,1405422897,0,63881348,61106361,2737012,2618331,55979,53558,7,7
116500987904,35412054207,16968276164,1475502258,16968275785,16199217573,769058591,16232643815,735632349,16199217573,16199217573,0,768996411,33426126,735570285,62180,116,62064,16199217573,0,736244532,704240990,31820937,30438653,929414,889182,1528,1460,1408668116,66834142,1411570953,63931305,1408668116,1408668116,0,66828874,2902833,63926041,5268,4,5264,1408668116,0,64029323,61247867,2743400,2624453,56143,53713,8,8
116769423360,35493648707,17007373527,1478902018,17007373162,16236543595,770829932,16270047169,737326358,16236543595,16236543595,0,770767610,33503458,737264152,62322,116,62206,16236543595,0,737939955,705862337,31894285,30508844,931835,891504,1535,1467,1411914025,66987993,1414823527,64078491,1411914025,1411914025,0,66982714,2909498,64073216,5279,4,5275,1411914025,0,64176576,61388702,2749798,2630612,56332,53894,8,8
117037858816,35575243308,17046470875,1482301835,17046470598,16273866333,772604542,16307446597,739024278,16273866333,16273866333,0,772542061,33580148,738961913,62481,116,62365,16273866333,0,739638255,707487174,31967811,30579264,934455,894003,1540,1472,1415159451,67142384,1418075735,64226100,1415159451,1415159451,0,67137089,2916280,64220809,5295,4,5291,1415159451,0,64324326,61529977,2756260,2636773,56495,54051,8,8
117306294272,35656837941,17085568312,1485701580,17085568049,16311190984,774377328,16344848860,740719452,16311190984,16311190984,0,774314698,33657760,740656938,62630,116,62514,16311190984,0,741334448,709109197,32041648,30649769,937053,896491,1549,1481,1418404803,67296777,1421327737,64373843,1418404803,1418404803,0,67291470,2922930,64368540,5307,4,5303,1418404803,0,64472252,61671516,2762576,2642829,56634,54187,8,8
117574729728,35738432578,17124665799,1489101323,17124665456,16348514117,776151682,16382249114,742416685,16348514117,16348514117,0,776088899,33734880,742354019,62783,117,62666,16348514117,0,743032277,710733260,32115497,30720356,939574,898921,1551,1482,1421650799,67450524,1424580585,64520738,1421650799,1421650799,0,67445204,2929782,64515422,5320,4,5316,1421650799,0,64619356,61812063,2769042,2649006,56798,54345,8,8
117843165184,35820027119,17163763090,1492501129,17163762900,16385838225,777924865,16419650390,744112700,16385838225,16385838225,0,777861945,33812048,744049897,62920,117,62803,16385838225,0,744729087,712356252,32189173,30790791,942129,901367,1556,1487,1424896219,67604910,1427832671,64668458,1424896219,1424896219,0,67599573,2936448,64663125,5337,4,5333,1424896219,0,64767178,61953538,2775437,2655089,56950,54490,8,8
118111600640,35901621801,17202860537,1495900913,17202860351,16423162856,779697681,16457052456,745808081,16423162856,16423162856,0,779634623,33889482,745745141,63058,118,62940,16423162856,0,746425749,713978848,32262671,30861044,944638,903753,1565,1496,1428142320,67758593,1431085474,64815439,1428142320,1428142320,0,67753245,2943150,64810095,5348,4,5344,1428142320,0,64914236,62094179,2781906,2661281,57094,54626,9,9
118380036096,35983216389,17241957902,1499300691,17241957796,16460486624,781471278,16494453526,747504376,16460486624,16460486624,0,781408091,33966784,747441307,63187,118,63069,16460486624,0,748122836,715602010,32336621,30931712,947058,906078,1576,1507,1431387407,67913284,1434337362,64963329,1431387407,1431387407,0,67907928,2949951,64957977,5356,4,5352,1431387407,0,65062427,62235840,2788241,2667348,57251,54780,9,9
118648471552,36064810937,17281055252,1502700440,17281055245,16497811488,783243764,16531855545,749199707,16497811488,16497811488,0,783180435,34043939,749136496,63329,118,63211,16497811488,0,749819070,717224431,32410195,31002049,949587,908502,1583,1514,1434633311,68067129,1437589846,65110594,1434633311,1434633311,0,68061759,2956531,65105228,5370,4,5366,1434633311,0,65209744,62376852,2794586,2673423,57420,54944,9,9
118916907008,36146405532,17320152697,1506100247,17320152588,16535136483,785016214,16569257328,750895369,16535136483,16535136483,0,784952745,34120727,750832018,63469,118,63351,16535136483,0,751515727,718847557,32483332,31072049,952098,910893,1588,1519,1437879386,68220861,1440842520,65257727,1437879386,1437879386,0,68215472,2963130,65252342,5389,4,5385,1437879386,0,65356955,62517736,2800937,2679509,57571,55088,9,9
119185342464,36228000075,17359250093,1509500021,17359249961,16572460004,786790089,16606658435,752591658,16572460004,16572460004,0,786726481,34198313,752528168,63608,118,63490,16572460004,0,753213052,720470647,32557172,31142638,954663,913358,1594,1525,1441124598,68375423,1444094468,65405553,1441124598,1441124598,0,68370020,2969866,65400154,5403,4,5399,1441124598,0,65504908,62659240,2807393,2685680,57710,55225,9,9
119453777920,36309594598,17398347421,1512899773,17398347404,16609783287,788564134,16644059131,754288290,16609783287,16609783287,0,788500389,34275725,754224664,63745,119,63626,16609783287,0,754911107,722094611,32630542,31212803,957137,915717,1603,1533,1444370226,68529547,1447346940,65552833,1444370226,1444370226,0,68524131,2976710,65547421,5416,4,5412,1444370226,0,65652384,62800173,2813866,2691858,57871,55380,10,10
119722213376,36391189256,17437444914,1516299556,17437444786,16647106818,790338096,16681460067,755984847,16647106818,16647106818,0,790274207,34353130,755921077,63889,119,63770,16647106818,0,756608464,723717946,32704468,31283461,959663,918128,1612,1542,1447615646,68683910,1450598992,65700564,1447615646,1447615646,0,68678475,2983342,65695133,5435,4,5431,1447615646,0,65800201,62941623,2820234,2697970,58030,55530,10,10
119990648832,36472783866,17476542347,1519699307,17476542212,16684431025,792111322,16718861477,757680870,16684431025,16684431025,0,792047276,34430333,757616943,64046,119,63927,16684431025,0,758305070,725340585,32778394,31354259,962191,920548,1621,1551,1450861209,68838098,1453851264,65848043,1450861209,1450861209,0,68832643,2990051,65842592,5455,4,5451,1450861209,0,65947899,63082896,2826525,2703982,58209,55704,10,10
120259084288,36554378497,17515639765,1523099128,17515639604,16721755550,793884215,16756263425,759376340,16721755550,16721755550,0,793820039,34507756,759312283,64176,119,64057,16721755550,0,760001746,726963181,32851971,31424589,964693,922954,1629,1559,1454107162,68991966,1457103885,65995243,1454107162,1454107162,0,68986498,2996719,65989779,5468,4,5464,1454107162,0,66095207,63223829,2832907,2710081,58374,55859,10,10
120527519744,36635973121,17554737189,1526498882,17554737050,16759079243,795657946,16793664124,761073065,16759079243,16759079243,0,795593646,34584762,761008884,64300,119,64181,16759079243,0,761699068,728586729,32925735,31495224,967209,925367,1634,1564,1457352695,69146187,1460356085,66142797,1457352695,1457352695,0,69140710,3003386,66137324,5477,4,5473,1457352695,0,66242800,63365043,2839344,2716236,58556,56035,10,10
120795955200,36717567773,17593834737,1529898649,17593834387,16796403432,797431305,16831065283,762769454,16796403432,16796403432,0,797366854,34661731,762705123,64451,120,64331,16796403432,0,763396034,730209964,32999468,31565827,969711,927762,1641,1570,1460598450,69300199,1463608570,66290079,1460598450,1460598450,0,69294711,3010116,66284595,5488,4,5484,1460598450,0,66390417,63506223,2845566,2722174,58718,56188,10,10
121064390656,36799162296,17632932053,1533298436,17632931807,16833728288,799203765,16868467556,764464497,16833728288,16833728288,0,799139177,34739148,764400029,64588,120,64468,16833728288,0,765092582,731832423,33072661,31635810,972292,930225,1642,1571,1463844200,69454236,1466861069,66437367,1463844200,1463844200,0,69448731,3016865,66431866,5505,4,5501,1463844200,0,66537928,63647295,2851889,2728195,58904,56366,10,10
121332826112,36880756873,17672029581,1536698217,17672029075,16871053143,800976438,16905869212,766160369,16871053143,16871053143,0,800911722,34815948,766095774,64716,121,64595,16871053143,0,766789068,733455384,33146194,31706170,974806,932637,1654,1583,1467090066,69608151,1470113444,66584773,1467090066,1467090066,0,69602635,3023374,66579261,5516,4,5512,1467090066,0,66685205,63788367,2858344,2734357,59076,56527,10,10
121601261568,36962351464,17711126858,1540097961,17711126645,16908378746,802748112,16943271698,767855160,16908378746,16908378746,0,802683249,34892830,767790419,64863,122,64741,16908378746,0,768484465,735077267,33219790,31776516,977329,935042,1665,1594,1470335353,69762608,1473365383,66732578,1470335353,1470335353,0,69757080,3030026,66727054,5528,4,5524,1470335353,0,66832990,63929780,2864845,2740585,59235,56679,10,10
121869697024,37043946056,17750224272,1543497715,17750224069,16945703829,804520443,16980673434,769550838,16945703829,16945703829,0,804455421,34969483,769485938,65022,122,64900,16945703829,0,770180822,736700240,33293063,31846628,979862,937468,1674,1602,1473579275,69918440,1476616040,66881675,1473579275,1473579275,0,69912899,3036761,66876138,5541,4,5537,1473579275,0,66982161,64072510,2871331,2746784,59397,56834,10,10
122138132480,37125540603,17789321700,1546897522,17789321381,16983030218,806291482,17018076650,771245050,16983030218,16983030218,0,806226321,35046310,771180011,65161,122,65039,16983030218,0,771875612,738321468,33366583,31916996,982442,939936,1684,1611,1476824423,70073099,1479867884,67029638,1476824423,1476824423,0,70067545,3043457,67024088,5554,4,5550,1476824423,0,67130485,64214397,2877487,2752691,59563,56990,10,10
122406567936,37207135132,17828419096,1550297278,17828418758,17020354007,808065089,17055477447,772941649,17020354007,17020354007,0,807999780,35123318,772876462,65309,122,65187,17020354007,0,773573061,739945193,33440039,31987273,984985,942374,1695,1622,1480070586,70226692,1483120949,67176329,1480070586,1480070586,0,70221123,3050359,67170764,5569,4,5565,1480070586,0,67277433,64354752,2883942,2758846,59738,57156,10,10
