boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_rank_3,inert_rank_3_inc,inert_rank_3_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
19864223744,6038000059,2868049915,301900090,2868050054,2709457772,158592143,2717802164,150247751,2709457772,2709457772,0,158569621,8344325,150225296,22522,67,22455,0,0,0,2709457772,0,150476650,142559288,7839540,7425974,252971,239601,460,433,285220650,16679440,286097685,15802405,285220650,285220650,0,16677228,877030,15800198,2212,5,2207,285220650,0,15846614,15013474,813110,770146,17504,16578,0,0
20132659200,6119594638,2906807348,305979797,2906807493,2746070795,160736553,2754527284,152280064,2746070795,2746070795,0,160713706,8456421,152257285,22847,68,22779,0,0,0,2746070795,0,152509517,144485973,7946519,7527266,257198,243602,472,444,289075165,16904632,289963911,16015886,289075165,289075165,0,16902395,888741,16013654,2237,5,2232,289075165,0,16060338,15216071,824224,780697,17833,16886,0,0
20401094656,6201189142,2945564760,310059494,2945564888,2782685045,162879715,2791254345,154310415,2782685045,2782685045,0,162856545,8569231,154287314,23170,69,23101,0,0,0,2782685045,0,154541410,146410996,8053227,7628244,261423,247617,485,457,292928904,17130590,293829538,16229956,292928904,292928904,0,17128322,900629,16227693,2268,5,2263,292928904,0,16274839,15419293,835359,791238,18124,17162,0,0
20669530112,6282783755,2984322204,314139251,2984322300,2819296522,165025682,2827979060,156343144,2819296522,2819296522,0,165002222,8682469,156319753,23460,69,23391,0,0,0,2819296522,0,156576306,148338324,8159809,7729386,265611,251575,496,468,296783021,17356230,297695474,16443777,296783021,296783021,0,17353923,912448,16441475,2307,5,2302,296783021,0,16488939,15622180,846519,801803,18465,17492,0,0
20937965568,6364378340,3023079578,318218963,3023079799,2855911104,167168474,2864706171,158373407,2855911104,2855911104,0,167144680,8794998,158349682,23794,69,23725,0,0,0,2855911104,0,158608260,150263635,8266128,7830029,269781,255537,511,481,300636789,17582174,301561118,16657845,300636789,300636789,0,17579840,924324,16655516,2334,5,2329,300636789,0,16703509,15825482,857551,812246,18780,17788,0,0
21206401024,6445972916,3061837063,322298689,3061837164,2892521388,169315675,2901429794,160407269,2892521388,2892521388,0,169291566,8908337,160383229,24109,69,24040,0,0,0,2892521388,0,160644142,152191934,8372903,7931288,273991,259509,530,498,304490921,17807768,305427199,16871490,304490921,304490921,0,17805397,936272,16869125,2371,6,2365,304490921,0,16917525,16028162,868766,822864,19106,18099,0,0
21474836480,6527567585,3100594599,326378394,3100594592,2929135746,171458853,2938157249,162437350,2929135746,2929135746,0,171434426,9021433,162412993,24427,70,24357,0,0,0,2929135746,0,162676217,154116727,8479495,8032282,278176,263478,538,506,308345611,18032783,309293884,17084510,308345611,308345611,0,18030381,948267,17082114,2402,6,2396,308345611,0,17130954,16230225,880001,833485,19426,18404,0,0
21743271936,6609162256,3139352026,330458131,3139352099,2965747037,173604989,2974881663,164470363,2965747037,2965747037,0,173580263,9134553,164445710,24726,73,24653,0,0,0,2965747037,0,164710858,156044180,8586472,8133541,282374,267463,559,526,312199663,18258468,313159999,17298132,312199663,312199663,0,18256039,960330,17295709,2429,6,2423,312199663,0,17344968,16432798,891313,844205,19758,18706,0,0
22011707392,6690756766,3178109394,334537871,3178109501,3002360656,175748738,3011607681,166501713,3002360656,3002360656,0,175723683,9246951,166476732,25055,74,24981,0,0,0,3002360656,0,166743148,157969951,8693271,8234707,286687,271530,577,544,316054056,18483815,317026333,17511538,316054056,316054056,0,18481351,972271,17509080,2464,6,2458,316054056,0,17558609,16635111,902664,854962,20078,19007,0,0
22280142848,6772351339,3216866802,338617588,3216866949,3038974525,177892277,3048334593,168532209,3038974525,3038974525,0,177866918,9359993,168506925,25359,75,25284,0,0,0,3038974525,0,168775314,159894850,8800053,8335938,290963,275582,588,555,319907862,18709726,320892063,17725525,319907862,319907862,0,18707227,984195,17723032,2499,6,2493,319907862,0,17772826,16838015,913982,865684,20418,19332,1,1
22548578304,6853945901,3255624308,342697279,3255624314,3075584889,180039419,3085058248,170566060,3075584889,3075584889,0,180013736,9473281,170540455,25683,78,25605,0,0,0,3075584889,0,170810774,161822977,8907088,8437229,295273,279681,601,568,323762001,18935278,324758164,17939115,323762001,323762001,0,18932750,996157,17936593,2528,6,2522,323762001,0,17986566,17040421,925414,876501,20769,19670,1,1
22817013760,6935540526,3294381791,346777034,3294381701,3112197088,182184703,3121783328,172598463,3112197088,3112197088,0,182158733,9586162,172572571,25970,78,25892,0,0,0,3112197088,0,172844756,163749825,9013809,8538421,299557,283748,611,577,327615544,19161490,328623540,18153494,327615544,327615544,0,19158934,1007990,18150944,2556,6,2550,327615544,0,18201220,17243842,936616,887124,21097,19977,1,1
23085449216,7017134964,3333139157,350856752,3333139055,3148809617,184329540,3158508565,174630592,3148809617,3148809617,0,184303276,9698869,174604407,26264,79,26185,0,0,0,3148809617,0,174877960,165676176,9120816,8639809,303878,287834,622,588,331469294,19387458,332489051,18367701,331469294,331469294,0,19384876,1019751,18365125,2582,6,2576,331469294,0,18415387,17446845,948066,897996,21422,20283,1,1
23353884672,7098729654,3371896614,354936472,3371896568,3185422386,186474228,3195234200,176662414,3185422386,3185422386,0,186447663,9811734,176635929,26565,80,26485,0,0,0,3185422386,0,176911156,167602378,9227703,8741050,308174,291905,630,596,335323921,19612551,336355509,18580963,335323921,335323921,0,19609935,1031581,18578354,2616,7,2609,335323921,0,18628932,17649208,959258,908555,21743,20589,2,2
23622320128,7180324317,3410654041,359016186,3410654090,3222038690,188615351,3231963254,178690787,3222038690,3222038690,0,188588493,9924484,178664009,26858,80,26778,0,0,0,3222038690,0,178941157,169525508,9334316,8841980,312376,295912,644,609,339177499,19838687,340221013,18795173,339177499,339177499,0,19836037,1043507,18792530,2650,7,2643,339177499,0,18843481,17852427,970478,919197,22076,20904,2,2
23890755584,7261918893,3449411475,363095918,3449411500,3258649869,190761606,3268687495,180723980,3258649869,3258649869,0,190734438,10037546,180696892,27168,80,27088,0,0,0,3258649869,0,180976541,171453609,9440569,8942658,316664,299996,664,629,343030860,20065058,344086502,19009416,343030860,343030860,0,20062382,1055635,19006747,2676,7,2669,343030860,0,19058273,18055744,981704,929789,22402,21211,3,3
24159191040,7343513507,3488168879,367175637,3488168991,3295260785,192908094,3305410972,182757907,3295260785,3295260785,0,192880603,10150105,182730498,27491,82,27409,0,0,0,3295260785,0,183011860,173382160,9547096,9043605,320965,304089,682,644,346884886,20290751,347952434,19223203,346884886,346884886,0,20288045,1067541,19220504,2706,7,2699,346884886,0,19272480,18258626,992858,940384,22704,21491,3,3
24427626496,7425108095,3526926352,371255374,3526926369,3331872913,195053439,3342136230,184790122,3331872913,3331872913,0,195025628,10263234,184762394,27811,83,27728,0,0,0,3331872913,0,185045564,175308620,9654112,9144979,325254,308135,698,660,350738450,20516924,351818012,19437362,350738450,350738450,0,20514182,1079555,19434627,2742,7,2735,350738450,0,19486867,18461643,1004277,951183,23034,21797,4,4
24696061952,7506702809,3565683806,375335105,3565683898,3368484948,197198858,3378861255,186822551,3368484948,3368484948,0,197170744,10376224,186794520,28114,83,28031,0,0,0,3368484948,0,187079050,177234856,9761462,9246795,329517,312194,715,675,354593138,20741967,355684610,19650495,354593138,354593138,0,20739196,1091465,19647731,2771,7,2764,354593138,0,19700391,18663830,1015449,961800,23352,22097,4,4
24964497408,7588297385,3604441233,379414809,3604441343,3405095744,199345489,3415584838,188856395,3405095744,3405095744,0,199317081,10489009,188828072,28408,85,28323,0,0,0,3405095744,0,189114241,179163082,9868256,9348001,333848,316294,736,695,358447165,20967644,359550377,19864432,358447165,358447165,0,20964830,1103205,19861625,2814,7,2807,358447165,0,19914528,18866805,1026603,972393,23695,22423,4,4
25232932864,7669891939,3643198617,383494538,3643198784,3441708667,201489950,3452311244,190887373,3441708667,3441708667,0,201461258,10602492,190858766,28692,85,28607,0,0,0,3441708667,0,191146763,181088092,9975480,9449479,338265,320486,750,709,362300723,21193815,363415718,20078820,362300723,362300723,0,21190978,1114988,20075990,2837,7,2830,362300723,0,20129120,19070220,1037796,983002,24058,22764,4,4
25501368320,7751486535,3681956036,387574312,3681956187,3478319271,203636765,3489035196,192920840,3478319271,3478319271,0,203607754,10715839,192891915,29011,86,28925,0,0,0,3478319271,0,193181639,183015452,10082670,9551065,342685,324679,760,719,366155181,21419131,367281981,20292331,366155181,366155181,0,21416262,1126793,20289469,2869,7,2862,366155181,0,20342958,19272864,1048916,993524,24384,23077,4,4
25769803776,7833081004,3720713439,391654056,3720713509,3514932716,205780723,3525760922,194952517,3514932716,3514932716,0,205751432,10828120,194923312,29291,86,29205,0,0,0,3514932716,0,195213922,184941334,10189804,9652529,346930,328714,776,735,370009765,21644291,371148368,20505688,370009765,370009765,0,21641388,1138596,20502792,2903,7,2896,370009765,0,20556357,19475092,1060282,1004278,24744,23417,5,5
26038239232,7914675568,3759470949,395733728,3759470891,3551544339,207926610,3562485516,196985433,3551544339,3551544339,0,207897037,10941090,196955947,29573,87,29486,0,0,0,3551544339,0,197248287,186868560,10296646,9753778,351313,332859,791,750,373863649,21870079,375014199,20719529,373863649,373863649,0,21867139,1150543,20716596,2940,7,2933,373863649,0,20770421,19677858,1071619,1014991,25093,23742,6,5
26306674688,7996270091,3798228314,399813438,3798228339,3588157012,210071302,3599211156,199017158,3588157012,3588157012,0,210041428,11054054,198987374,29874,90,29784,0,0,0,3588157012,0,199281578,188794838,10403432,9854844,355606,336921,812,771,377717358,22096080,378879775,20933663,377717358,377717358,0,22093112,1162410,20930702,2968,7,2961,377717358,0,20984757,19880935,1082892,1025671,25457,24091,6,5
26575110144,8077864757,3836985752,403893187,3836985818,3624769929,212215823,3635936774,201048978,3624769929,3624769929,0,212185669,11166754,201018915,30154,91,30063,0,0,0,3624769929,0,201314962,190721196,10509923,9955866,359957,341067,827,786,381571224,22321963,382745571,21147616,381571224,381571224,0,22318958,1174340,21144618,3005,7,2998,381571224,0,21198866,20083713,1094260,1036457,25826,24443,6,5
26843545600,8159459264,3875743180,407972912,3875743172,3661383950,214359230,3672662863,203080317,3661383950,3661383950,0,214328757,11278822,203049935,30473,91,30382,0,0,0,3661383950,0,203346282,192646374,10617309,10057540,364321,345217,845,804,385425402,22547510,386611521,21361391,385425402,385425402,0,22544467,1186112,21358355,3043,7,3036,385425402,0,21412693,20286390,1105578,1047172,26188,24786,8,7
27111981056,8241053801,3914500629,412052588,3914500584,3697995255,216505374,3709387164,205113465,3697995255,3697995255,0,216474585,11391817,205082768,30789,92,30697,0,0,0,3697995255,0,205381139,194574192,10723984,10158487,368599,349267,863,822,389279042,22773546,390477203,21575385,389279042,389279042,0,22770469,1198154,21572315,3077,7,3070,389279042,0,21627094,20489399,1116834,1057796,26533,25113,8,7
27380416512,8322648421,3953258025,416132360,3953258036,3734607447,218650578,3746112096,207145929,3734607447,3734607447,0,218619525,11504556,207114969,31053,93,30960,0,0,0,3734607447,0,207414673,196500652,10830957,10260039,373023,353448,872,830,393132120,23000240,394342272,21790088,393132120,393132120,0,22997119,1210145,21786974,3121,7,3114,393132120,0,21842015,20692976,1128233,1068557,26863,25434,8,7
27648851968,8404242985,3992015481,420212112,3992015392,3771219328,220796153,3782836931,209178550,3771219328,3771219328,0,220764760,11617509,209147251,31393,94,31299,0,0,0,3771219328,0,209448800,198427689,10937759,10361224,377318,357498,883,840,396986306,23225806,398208293,22003819,396986306,396986306,0,23222646,1221980,22000666,3160,7,3153,396986306,0,22055790,20895523,1139619,1079367,27229,25769,8,7
27917287424,8485837579,4030772821,424291846,4030772912,3807830004,222942817,3819560103,211212718,3807830004,3807830004,0,222911105,11730004,211181101,31712,95,31617,0,0,0,3807830004,0,211483620,200355861,11044862,10462725,381722,361657,901,858,400839844,23452002,402073764,22218082,400839844,400839844,0,23448815,1233913,22214902,3187,7,3180,400839844,0,22270327,21098689,1150901,1090108,27579,26098,8,7
28185722880,8567432241,4069530246,428371621,4069530374,3844442833,225087413,3856285465,213244781,3844442833,3844442833,0,225055348,11842537,213212811,32065,95,31970,0,0,0,3844442833,0,213516493,202282135,11151749,10563903,386187,365899,919,874,404693859,23677762,405939599,22432022,404693859,404693859,0,23674539,1245733,22428806,3223,7,3216,404693859,0,22484535,21301642,1162029,1100688,27966,26468,9,8
28454158336,8649026761,4108287654,432451311,4108287796,3881055782,227231872,3893011648,215276006,3881055782,3881055782,0,227199482,11955771,215243711,32390,95,32295,0,0,0,3881055782,0,215549063,204207363,11258912,10665436,390572,370023,935,889,408547744,23903567,409805230,22646081,408547744,408547744,0,23900301,1257479,22642822,3266,7,3259,408547744,0,22698594,21504574,1173398,1111456,28300,26784,9,8
28722593792,8730621419,4147045098,436530997,4147045324,3917667129,229377969,3929736007,217309091,3917667129,3917667129,0,229345269,12068780,217276489,32700,98,32602,0,0,0,3917667129,0,217583765,206134921,11365682,10766582,394872,374082,950,904,412401013,24129984,413670459,22860538,412401013,412401013,0,24126691,1269439,22857252,3293,7,3286,412401013,0,22913391,21708038,1184634,1122078,28657,27128,9,8
28991029248,8812216035,4185802547,440610731,4185802757,3954278565,231523982,3966460293,219342254,3954278565,3954278565,0,231490959,12181630,219309329,33023,98,32925,0,0,0,3954278565,0,219618308,208062506,11472481,10867703,399206,378202,964,918,416254747,24355984,417536136,23074595,416254747,416254747,0,24352663,1281382,23071281,3321,7,3314,416254747,0,23127770,21911086,1195885,1132731,28999,27456,9,8
29259464704,8893810656,4224560018,444690519,4224560119,3990890750,233669268,4003185883,221374135,3990890750,3990890750,0,233635961,12295033,221340928,33307,100,33207,0,0,0,3990890750,0,221651929,209988563,11579359,10968974,403693,382459,980,932,420108357,24582162,421401838,23288681,420108357,420108357,0,24578815,1293474,23285341,3347,7,3340,420108357,0,23342239,22114088,1207227,1143464,29340,27781,9,8
29527900160,8975405275,4263317441,448770272,4263317562,4027504015,235813426,4039911168,223406273,4027504015,4027504015,0,235779800,12407052,223372748,33626,101,33525,0,0,0,4027504015,0,223684846,211915135,11685915,11070082,408041,386581,998,950,423961938,24808334,425267429,23502843,423961938,423961938,0,24804954,1305484,23499470,3380,7,3373,423961938,0,23556857,22317300,1218368,1154025,29720,28137,9,8
29796335616,9056999962,4302074952,452850012,4302074998,4064116777,237958175,4076636072,225438880,4064116777,4064116777,0,237924233,12519194,225405039,33942,101,33841,0,0,0,4064116777,0,225717382,213841360,11793323,11171860,412510,390849,1018,970,427816099,25033913,429133411,23716601,427816099,427816099,0,25030501,1317305,23713196,3412,7,3405,427816099,0,23770850,22520102,1229551,1164598,30089,28486,11,10
30064771072,9138594479,4340832336,456929741,4340832402,4100726759,240105577,4113359901,227472435,4100726759,4100726759,0,240071336,12633041,227438295,34241,101,34140,0,0,0,4100726759,0,227753287,215769271,11899998,11272918,417019,395123,1032,983,431670161,25259580,432999477,23930264,431670161,431670161,0,25256131,1329309,23926822,3449,7,3442,431670161,0,23985041,22722909,1240648,1175099,30431,28804,11,10
30333206528,9220189117,4379589816,461009456,4379589845,4137339691,242250125,4150085587,229504229,4137339691,4137339691,0,242215596,12745795,229469801,34529,101,34428,0,0,0,4137339691,0,229786291,217695325,12006938,11374299,421323,399182,1044,995,435524433,25485023,436865676,24143780,435524433,435524433,0,25481547,1341236,24140311,3476,7,3469,435524433,0,24198664,22925224,1252094,1185953,30777,29123,12,11
30601641984,9301783785,4418347290,465089165,4418347330,4173951281,244396009,4186809636,231537654,4173951281,4173951281,0,244361193,12858253,231502940,34816,102,34714,0,0,0,4173951281,0,231820992,219623269,12113452,11475321,425684,403335,1065,1015,439378264,25710901,440731273,24357892,439378264,439378264,0,25707390,1353001,24354389,3511,8,3503,439378264,0,24412899,23128327,1263335,1196587,31144,29464,12,11
30870077440,9383378379,4457104658,469168944,4457104777,4210565372,246539286,4223536620,233568038,4210565372,4210565372,0,246504154,12971145,233533009,35132,103,35029,0,0,0,4210565372,0,233852521,221547837,12220422,11576571,430118,407558,1093,1043,443232346,25936598,444597230,24571714,443232346,443232346,0,25933053,1364876,24568177,3545,8,3537,443232346,0,24626988,23331186,1274532,1207166,31521,29814,12,11
